OBJECTID	ORIG_FID	MBG_Diameter	Shape_Length	Shape_Area	OBJECTID_1	IN_FID	NEAR_FID	NEAR_DIST	NEAR_RANK	OBJECTID_12	ORIG_FID_1	RASTERVALU	X	Y
249	264	5.33519352	16.76115925	22.3562131	274	2	264	875466.6064	274	249	264	-1193	-5721925.5	1310791.75
250	265	7.16060252	22.49568836	40.27065652	280	2	265	875475.3858	280	250	265	-1193	-5721927.5	1310802.125
251	266	12.00123895	37.70290001	113.1200657	271	2	266	875464.6079	271	251	266	-1193	-5721914	1310809.125
252	267	8.544024359	26.84205677	57.33525086	283	2	267	875477.4575	283	252	267	-1193	-5721922	1310815
253	268	4.30654316	13.52955626	14.56656805	275	2	268	875467.5482	275	253	268	-1193	-5721905.5	1310817.625
254	269	6.127158175	19.24885235	29.48491081	266	2	269	875456.7772	266	254	269	-1193	-5721908	1310798.625
255	270	5.527939174	17.36626368	23.99954	263	2	270	875450.8954	263	255	270	-1193	-5721904.5	1310792.875
256	271	9.6997319	30.47250626	73.89354226	264	2	271	875452.4129	264	256	271	-1193	-5721892.5	1310813.75
257	272	8.655291214	27.19111274	58.83612974	288	2	272	875482.6979	288	257	272	-1193	-5721907	1310842.125
258	273	4.485565303	14.09161385	15.80198347	296	2	273	875493.5748	296	258	273	-1193	-5721909.5	1310852.125
259	274	25.08029904	78.79177207	494.0283505	345	2	274	875560.6812	345	259	274	-1193	-5722008.5	1310845.25
260	275	18.23247609	57.2787739	261.0823793	333	2	275	875551.1218	333	260	275	-1193	-5722000.5	1310833.625
261	276	7.135034397	22.41558896	39.98438719	354	2	276	875585.9237	354	261	276	-1193	-5722021.5	1310857.625
262	277	6.780379423	21.30111699	36.10728976	350	2	277	875572.8448	350	262	277	-1193	-5721993.5	1310871
263	278	7.551924837	23.72499356	44.79219472	352	2	278	875577.1145	352	263	278	-1193	-5721996.5	1310875.125
264	279	10.78105986	33.86969853	91.28781203	346	2	279	875563.4748	346	264	279	-1193	-5721986	1310870.75
265	280	11.86199726	37.26557382	110.5110644	353	2	280	875580.6214	353	265	280	-1193	-5722005.5	1310873.75
266	281	5.304388439	16.66430438	22.09858749	351	2	281	875574.6294	351	266	281	-1193	-5722008	1310856.125
267	282	27.49504333	86.3784665	593.746572	149	2	282	875134.1366	149	267	282	-1211	-5721723	1310553.5
268	283	13.87896712	43.60231289	151.2896402	162	2	283	875159.5079	162	268	283	-1211	-5721723.5	1310575.5
269	284	32.90265144	103.3667373	850.2600074	147	2	284	875125.6071	147	269	284	-1211	-5721708	1310561.375
270	285	11.6104816	36.47514734	105.8727627	163	2	285	875164.4045	163	270	285	-1211	-5721771.5	1310523.375
271	286	9.102018172	28.59477633	65.06741355	178	2	286	875211.501	178	271	286	-1138	-5721723	1310654.25
272	287	11.66876239	36.65853251	106.9400265	184	2	287	875229.023	184	272	287	-1138	-5721737.5	1310665
273	288	11.28557886	35.45461571	100.0312512	169	2	288	875177.4161	169	273	288	-1138	-5721709	1310621.375
274	289	24.12636788	75.79533377	457.1672122	168	2	289	875177.0403	168	274	289	-1138	-5721721	1310620.25
275	290	13.61416299	42.77038311	145.57152	155	2	290	875139.385	155	275	290	-1138	-5721593.5	1310706.125
276	291	5.612835529	17.63313125	24.74280977	150	2	291	875134.3572	150	276	291	-1138	-5721596.5	1310690.875
277	292	5.056281122	15.88477046	20.07945973	157	2	292	875145.2161	157	277	292	-1138	-5721601	1310701.5
278	293	11.12969947	34.9646696	97.28569668	152	2	293	875138.1221	152	278	293	-1138	-5721567	1310736.25
279	294	12.23453481	38.4359019	117.5612752	146	2	294	875120.2771	146	279	294	-1138	-5721540.5	1310743.75
280	295	9.279107063	29.15106191	67.62369475	128	2	295	875094.4603	128	280	295	-1138	-5721574.5	1310659.625
281	296	6.027942746	18.93704051	28.53739669	122	2	296	875087.9057	122	281	296	-1138	-5721569	1310653.75
282	297	6.851921079	21.52602414	36.87379032	117	2	297	875083.8792	117	282	297	-1138	-5721559.5	1310660.75
283	298	26.51126507	83.28739116	552.0121711	87	2	298	875043.7638	87	283	298	-1211	-5721581.5	1310587.5
284	299	9.217043139	28.95628577	66.72304289	109	2	299	875071.6769	109	284	299	-1138	-5721595	1310599.125
285	300	14.42730778	45.32454319	163.477131	143	2	300	875116.2819	143	285	300	-1138	-5721628.5	1310630.625
286	301	23.01025389	72.28872948	415.8448426	41	2	301	874921.2434	41	286	301	-1211	-5721475.5	1310527
287	302	17.44887252	54.81733605	239.1255537	43	2	302	874921.6438	43	287	302	-1211	-5721465	1310537.375
288	303	21.09946603	66.28604269	349.6506342	30	2	303	874901.5573	30	288	303	-1211	-5721457	1310516.375
289	304	23.47844133	73.75977134	432.9415418	3	2	304	874817.934	3	289	304	-1211	-5721388	1310476.75
290	305	13.44475644	42.23787578	141.9692452	21	2	305	874880.5606	21	290	305	-1211	-5721496.5	1310430.375
291	306	11.32127943	35.56707342	100.6668314	23	2	306	874883.1794	23	291	306	-1211	-5721491	1310440.25
292	307	17.15609628	53.89767779	231.1693456	16	2	307	874869.475	16	292	307	-1211	-5721484	1310432.25
293	308	10.49561314	32.97289986	86.51759193	19	2	308	874876.0196	19	293	308	-1211	-5721368	1310579.75
294	309	11.5794175	36.37812498	105.3102776	26	2	309	874886.5196	26	294	309	-1211	-5721388	1310575.25
295	310	14.81388897	46.53941986	172.3582463	24	2	310	874883.2821	24	295	310	-1211	-5721367.5	1310593.375
296	311	7.630651763	23.97230542	45.73089915	17	2	311	874871.9696	17	296	311	-1211	-5721360	1310580.5
297	312	33.79065635	106.1566714	896.7775365	1	2	312	874786.1843	1	297	312	-1164	-5721306	1310533.5
298	313	38.26665141	120.2180435	1150.083698	2	2	313	874803.8866	2	298	313	-1164	-5721299	1310571.5
299	314	7.089530453	22.27260117	39.47589787	7	2	314	874836.1619	7	299	314	-1164	-5721347	1310543
300	315	7.683117733	24.13719272	46.362159	9	2	315	874842.9383	9	300	315	-1164	-5721341	1310561.625
301	316	5.245488463	16.47922427	21.61044273	4	2	316	874826.6702	4	301	316	-1164	-5721324	1310555.875
302	317	6.893345281	21.65609329	37.32075005	5	2	317	874828.1612	5	302	317	-1164	-5721334.5	1310545.75
303	318	9.801665372	30.79310411	75.45657294	6	2	318	874832.3615	6	303	318	-1164	-5721351.5	1310533.5
304	319	27.83235671	87.43800639	608.4019958	27	2	319	874887.9704	27	304	319	-1211	-5721430.5	1310536.375
305	320	12.9093456	40.55569835	130.8862136	8	2	320	874837.3724	8	305	320	-1211	-5721387	1310500.5
306	321	12.8153877	40.26071081	128.9891	72	2	321	875017.2462	72	306	321	-1211	-5721621	1310485.375
307	322	13.73118372	43.13799555	148.0846552	71	2	322	875016.4964	71	307	322	-1211	-5721615.5	1310493.25
308	323	18.78106549	59.00225163	277.0303219	67	2	323	875014.0431	67	308	323	-1211	-5721608	1310501.75
309	324	8.151572561	25.60864019	52.18710099	76	2	324	875023.7866	76	309	324	-1211	-5721606	1310510.625
310	325	19.28873241	60.59755237	292.213517	65	2	325	875009.8684	65	310	325	-1211	-5721639	1310452.125
311	326	10.81590355	33.97913168	91.87866769	73	2	326	875018.3475	73	311	326	-1211	-5721658.5	1310438.125
312	327	33.12351802	104.0606259	861.7137117	156	2	327	875139.7287	156	312	327	-1268	-5721791.5	1310474.875
313	328	11.25535202	35.36004135	99.49830086	151	2	328	875135.2587	151	313	328	-1211	-5721774.5	1310474.5
314	329	13.05164062	41.00304174	133.7895789	159	2	329	875148.6713	159	314	329	-1211	-5721761.5	1310511
315	330	11.24231813	35.31865628	99.26553338	196	2	330	875261.2454	196	315	330	-1268	-5721853	1310569.625
316	331	19.1152997	60.05247416	286.980208	203	2	331	875273.0553	203	316	331	-1268	-5721854.5	1310588
317	332	14.8009139	46.49862064	172.0561797	194	2	332	875260.2212	194	317	332	-1268	-5721906	1310506
318	333	10.00337966	31.42625866	78.59148543	200	2	333	875269.679	200	318	333	-1268	-5721870.5	1310559.75
319	334	12.49554435	39.25608517	122.6320845	209	2	334	875291.0371	209	319	334	-1268	-5721880.5	1310582.875
320	335	6.950883716	21.83672226	37.94591561	208	2	335	875285.8207	208	320	335	-1268	-5721885.5	1310564.875
321	336	5.52481333	17.3566711	23.97303413	211	2	336	875292.1685	211	321	336	-1268	-5721891	1310566.75
322	337	73.44119535	230.7225864	4236.140531	222	2	337	875334.9909	222	322	337	-1193	-5721852.5	1310730.375
323	338	24.58508522	77.23624646	474.7144542	248	2	338	875418.5586	248	323	338	-1193	-5721821.5	1310857.25
324	339	14.68005809	46.11874118	169.2563711	319	2	339	875518.1718	319	324	339	-1193	-5721942.5	1310859.125
325	340	7.315052621	22.98078103	42.02615959	325	2	340	875530.2594	325	325	340	-1193	-5721949.5	1310861.625
326	341	15.39592519	48.36802595	186.1687838	316	2	341	875514.6709	316	326	341	-1193	-5721946.5	1310846.875
327	342	15.87739002	49.8803232	197.9924609	267	2	342	875457.6386	267	327	342	-1193	-5721999	1310695.625
328	343	15.15951823	47.62511673	180.4937808	277	2	343	875471.7609	277	328	343	-1193	-5721997.5	1310715.25
329	344	14.54241267	45.68629701	166.0971014	175	2	344	875191.8976	175	329	344	-1138	-5721601.5	1310778.625
330	345	23.74015246	74.58184836	442.6458741	176	2	345	875199.301	176	330	345	-1138	-5721603	1310795
331	346	10.99275684	34.53483553	94.90845857	53	2	346	874955.0724	53	331	346	-1138	-5721359.5	1310714
332	347	6.661675728	20.92796871	34.853331	57	2	347	874964.295	57	332	347	-1138	-5721371	1310712.125
333	348	10.67365032	33.53200982	89.47656543	82	2	348	875036.1718	82	333	348	-1138	-5721435	1310743.75
334	349	9.91609052	31.15216191	77.22652958	193	2	349	875259.5922	193	334	349	-1138	-5721779.5	1310659.5
335	350	10.6490983	33.45482792	89.06513627	191	2	350	875252.1953	191	335	350	-1138	-5721768.5	1310660.125
336	352	9.014132771	28.31856384	63.81644172	213	2	352	875310.6227	213	336	352	-1138	-5721774.5	1310743.25
337	353	9.238164543	29.02256415	67.02883878	221	2	353	875334.0898	221	337	353	-1193	-5721793.5	1310755.25
338	354	22.49164112	70.65979376	397.3149135	253	2	354	875426.1722	253	338	354	-1193	-5721954.5	1310707.375
339	355	19.58809125	61.53761347	301.350166	261	2	355	875444.6546	261	339	355	-1193	-5721958	1310725.125
340	356	21.45001567	67.38731258	361.3652689	330	2	356	875545.4437	330	340	356	-1193	-5722018.5	1310811.125
341	357	15.2149599	47.79901807	181.81432	315	2	357	875514.4863	315	341	357	-1193	-5721999	1310780.5
342	358	13.75627874	43.21638494	148.6233364	305	2	358	875504.3419	305	342	358	-1193	-5721988.5	1310776.25
343	359	21.50765987	67.56860447	363.3122443	313	2	359	875513.0672	313	343	359	-1193	-5721994	1310791.5
344	360	9.132102743	28.68933828	65.49847652	290	2	360	875487.3265	290	344	360	-1193	-5721968.5	1310772.375
345	361	25.1130005	78.89482303	495.3214649	299	2	361	875498.6174	299	345	361	-1193	-5722007	1310754.625
346	362	13.02411046	40.91648766	133.2253372	249	2	362	875421.2011	249	346	362	-1193	-5721890	1310769.625
347	363	12.3337342	38.747576	119.4755981	247	2	363	875417.2738	247	347	363	-1193	-5721895	1310759.25
348	364	9.486037423	29.80154248	70.67529371	300	2	364	875498.7309	300	348	364	-1193	-5721931.5	1310835.625
349	365	8.650694568	27.17700879	58.77510934	297	2	365	875494.6724	297	349	365	-1193	-5721924.5	1310839.75
350	367	7.196009283	22.60678457	40.66939647	318	2	367	875518.1469	318	350	367	-1193	-5721954.5	1310836.5
351	368	9.784856564	30.73987435	75.19592603	302	2	368	875502.073	302	351	368	-1193	-5721961.5	1310804.875
352	369	43.41999807	136.4076389	1480.70151	228	2	369	875366.5286	228	352	369	-1193	-5721835.5	1310769
353	370	36.03855215	113.2182868	1020.054308	233	2	370	875388.9455	233	353	370	-1193	-5721903.5	1310725.625
354	371	8.357697613	26.25648892	54.86096437	91	2	371	875048.832	91	354	371	-1211	-5721746	1310375
